#1_tweetid,#2_tweet,#3_country_label,#2_tweet_clean
TRAIN_19091,عادي بحط صورتي,Saudi_Arabia,عادي بحط صورتي
TRAIN_19092,السالفه جالسه تحرق دمي كل مافكرت فيها,Iraq,السالفه جالسه تحرق دمي كل مافكرت فيها
TRAIN_19093,استهبال يا معلم والله بس الحمد لله كفاية علينا الفرحة,Egypt,استهبال يامعلم واله بس الحمد له كفايه علينا الفرحه
TRAIN_19094,شد حيلك .. والله يوفقهم,Oman,شد حيلك واله يوفقهم
TRAIN_19095,هههههه كل حسب قربه من الله، يكفينا الجنة والله وريحة الجنة وعجائب الجنة,Iraq,ه كل حسب قربه من اله يكفينا الجنه واله وريحه الجنه وعجاءب الجنه
TRAIN_19096,هو حلو بس هدف سواريز افضل بكتير,Egypt,هو حلو بس هدف سواريز افضل بكتير
TRAIN_19097,شن في يالعبد,Libya,شن في يالعبد
TRAIN_19098,تذكرت من صارت عديلة بنت الخطاب تتفقد الرعية,Iraq,تذكرت من صارت عديله بنت الخطاب تفقد الرعيه
TRAIN_19099,روحي تدي الخبر على روحك,Algeria,روحي تدي الخبر علي روحك
TRAIN_19100, USER  ههههههههههههههههههههههههههههههههههه لالا مقدرش هعمل :D,Egypt, ه لالا مقدرش هعمل 
TRAIN_19101,يا أنا صايرة معدومة الأحاسيس يا أما مشاعري توقفت على هذاك الشخص الي راح بعيد ما بعـرف,Syria,يا انا صايره معدومه الاحاسيس يااما مشاعري توقفت علي هذاك الشخص الي راح بعيد ما بعرف
TRAIN_19102,", !اهلا و سهلا بيكم",Somalia, اهلا وسهلا بيكم
TRAIN_19103,يارب يتمم لكم على خير يا حكيم,Egypt,يارب يتم لكم علي خير ياحكيم
TRAIN_19104,كفو بنزيما كفو رد عليهم رد,United_Arab_Emirates,كفو بنزيما كفو رد عليهم رد
TRAIN_19105,هههههههههههههه قال لك المخلوقات الفضائية .... سيحاربون الاخوان......هم بيجبو الناس ديل من وين ......حضيض اصلي  URL ,Mauritania,ه قال لك المخلوقات الفضاءيه سيحاربون الاخوانهم بيجبو الناس ديل من وين حضيض اصلي 
TRAIN_19106,لازم تصوم ٣ ايام او تطعم ٣ فقراء ليغفر لك,Iraq,لازم تصوم  ايام او تطعم  فقراء ليغفر لك
TRAIN_19107,وين صايرة العراق بالدفرات يفوز على فيتنام منتخب هزيل,Iraq,وين صايره العراق بالدفرات يفوز علي فيتنام منتخب هزيل
TRAIN_19108,ايوه عارف انك لسه قفشاني مع صحبتك.. وهتقفشيني تاني وتالت.. صحيح وانا بعرفهم ليه؟ مهو علشان أعرف قيمتك URL ,Egypt,ايوه عارف انك لسه قفشاني مع صحبتك وهتقفشيني تاني وتالت صحيح وانا بعرفهم ليه مهو علشان اعرف قيمتك 
TRAIN_19109,ملابس+مكياج+محلات ورد+مخزن فلوس URL  …,Oman,ملابس مكياج محلات ورد مخزن فلوس 
TRAIN_19110,لأن لبنان أحلى بلد بالعالم...وفشر يكون مزبلة...عبيت الكتائب الصيفي عال 4 بعد الظهر...نازلين!  USER .twitter.com/sJbNCO6oQA,Lebanon,لان لبنان احلي بلد بالعالموفشر يكون مزبلهعبيت الكتاءب الصيفي عال بعد الظهرنازلين 
TRAIN_19111,مقادير يا قلبي انا ، مقادير و ايش ذنبي انا,Egypt,مقادير ياقلبي انا مقادير وايش ذنبي انا
TRAIN_19112,بصحتكم تحويسة... إن شاء الله نعاودوها,Algeria,بصحتكم تحويسه ان شاء اله نعاودوها
TRAIN_19113,تعودنا البركة بالفيقة بكير,Lebanon,تعودنا البركه بالفيقه بكير
TRAIN_19114,ولأني كـذا على النيه،أطلب من اللّـه يسخر لي ناس مثلي.,Jordan,ولاني كذا علي النيهاطلب من اله يسخر لي ناس مثلي
TRAIN_19115,بتطلعوا الجمعة الجاية ولا نحوله الشريط الأسود ؟!  URL ,Libya,بتطلعوا الجمعه الجايه ولا نحوله الشريط الاسود 
TRAIN_19116,"""ليت كل من يطري على البال ينشاف ♡.\""""",Iraq,ليت كل من يطري علي البال ينشاف 
TRAIN_19117,سهل لاوالله بس ان شاء الله نقدر نفوز,Egypt,سهل لاواله بس ان شاء اله نقدر نفوز
TRAIN_19118,هلبااااا وكلها عندها اصدقاء تراهنة,Egypt,هلبا وكلها عندها اصدقاء تراهنه
TRAIN_19119, URL  … رابط للي يبي يسأل للفيزيا ( اقروا الموجود قبل تحطون سؤالكم ),Saudi_Arabia, رابط لي يبي يسال لفيزيا اقروا الموجود قبل تحطون سءالكم 
TRAIN_19120,مدري وش الي اشوفه ف الكتاب URL ,Iraq,مدري وش الي اشوفه ف الكتاب 
TRAIN_19121,خاين ملكش امان,Syria,خاين ملكش امان
TRAIN_19122,و انتى مين يطولك دا انتى العالية لفوق!!,Egypt,و انتي مين يطولك دا انتي العاليه لفوق
TRAIN_19123,كيف هالفيديووو مركب شووو؟,Oman,كيف هالفيديو مركب شو
TRAIN_19124,تويتة تانية عن محكمة الزقازيق وهروح اولع فيها,Egypt,تويته تانيه عن محكمه الزقازيق وهروح اولع فيها
TRAIN_19125,مستفزين انا معش نرد مليت منهم,Libya,مستفزين انا معش نرد مليت منهم
TRAIN_19126,اخ يا سوك النفاق ... منين ما اطبلك.. معاميلك عرف,Iraq,اخ ياسوك النفاق منين ما اطبلك معاميلك عرف
TRAIN_19127,صح بس هنكر,Egypt,صح بس هنكر
TRAIN_19128,قال قالتلي اختي امبارحة بقي للفحص 25 يوم.. لا إراديا صرت سب,Syria,قال قالتلي اختي امبارحه بقي لفحص يوم لا اراديا صرت سب
TRAIN_19129,قولي والله ههههه من نيتك الي درتوه انتم تقولي احنا درناه,Algeria,قولي واله ه من نيتك الي درتوه انتم تقولي احنا درناه
TRAIN_19130,احنا بنحكيله مطوا,Palestine,احنا بنحكيله مطوا
TRAIN_19131, USER   USER   USER   USER  نورهان ولد بلادك والو مكيش دايتها فيه قع هههه,Algeria, نورهان ولد بلادك والو مكيش دايتها فيه قع ه
TRAIN_19132,وبعدكن بتظلموا تلفزيون الجديدشوفوا عم ينقلوا الحقائق,Lebanon,وبعدكن بتظلموا تلفزيون الجديدشوفوا عم ينقلوا الحقاءق
TRAIN_19133,#رياض_محرز هما مصريين واش بيهم عاملين حرب لانو اخذنا كأس  URL ,Algeria,رياض محرز هما مصرين واش بيهم عاملين حرب لانو اخذنا كاس 
TRAIN_19134,معاناة هالشي والله,Iraq,معاناه هالشي واله
TRAIN_19135,دائما لما اشتري لعبة احصلهم كلهم محترفين الا انا يفتح الله,Iraq,داءما لما اشتري لعبه احصلهم كلهم محترفين الا انا يفتح اله
TRAIN_19136,وفي رأيك هاذي تربية مليحة زعما واش دخل البرآة في مشاكل لكبار,Algeria,وفي رايك هاذي تربيه مليحه زعما واش دخل البراه في مشاكل لكبار
TRAIN_19137,وهل برنامج تيم فيور آمن لأني رابط الكيمرات عليه للبيت ؟ عن طريق كمبيوتر وطبعا عامل كلمة سر بعد لصفحة الكيمرات هل يعتبر وضعي سليم ؟,Oman,وهل برنامج تيم فيور امن لاني رابط الكيمرات عليه لبيت عن طريق كمبيوتر وطبعا عامل كلمه سر بعد لصفحه الكيمرات هل يعتبر وضعي سليم 
TRAIN_19138,Ahmed Agountif الصديق أحمد أكنتيف كا يقول بوتين ما غاديش يخلي كأس العالم تخرج من روسيا . نتائج إسبانيا والبرتغال والأرجنتين وألمانيا والبرازيل تعضض هاد الفرضية. تفكروا كأس العالم 1998 وفوز فرنسا .,Morocco, الصديق احمد اكنتيف كا يقول بوتين ما غاديش يخلي كاس العالم تخرج من روسيا نتاءج اسبانيا والبرتغال والارجنتين والمانيا والبرازيل تعض هاد الفرضيه تفكروا كاس العالم وفوز فرنسا 
TRAIN_19139, USER   USER   USER  هههههههههه اي والله,Iraq, ه اي واله
TRAIN_19140,ان شاء الله هيرد,Tunisia,ان شاء اله هيرد
TRAIN_19141,معي الجوال حقي مشي الحال,Yemen,معي الجوال حقي مشي الحال
TRAIN_19142,من سمحلك تحط اسطورتنا رياكشن يا دب,Saudi_Arabia,من سمحلك تحط اسطورتنا رياكشن يادب
TRAIN_19143,قالها عليوات كرنفال في دشرة,Algeria,قالها عليوات كرنفال في دشره
TRAIN_19144,خزي والله كنت منسجمه,Libya,خزي واله كنت منسجمه
TRAIN_19145,م اعرف متي بالتحديد . بس كان وقتها مختفيين عن العالم بالقبو عايشين,Egypt,م اعرف متي بالتحديد بس كان وقتها مختفين عن العالم بالقبو عايشين
TRAIN_19146,تسلم يالامير ربي يسعدك,Saudi_Arabia,تسلم يالامير ربي يسعدك
TRAIN_19147,الجو عامل زى كاميرا Retrica,Egypt,الجو عامل زي كاميرا 
TRAIN_19148,ياطيب راسك وساسك يابو عبدالله,Saudi_Arabia,ياطيب راسك وساسك يابو عبداله
TRAIN_19149,جيبي رانيا وتعاي للخيمه مالمستقبل,Iraq,جيبي رانيا وتعاي لخيمه مالمستقبل
TRAIN_19150,معنديش فكره يا دكتور كانت اجابة ثابته  URL  …,Egypt,معنديش فكره يادكتور كانت اجابه ثابته 
TRAIN_19151,بما انك ستترك لبسا لان مقاسه اكبر من مقاسك كذلك الحال بالنسبة له اذا الموضوع اكبر منهم فالاجدر ان يتركوه فالشباك اللي ما يجيك منه ريح سده واستريح #نداء_للسلطان_ترقياتنا_مستحقه26,Oman,بما انك سترك لبسا لان مقاسه اكبر من مقاسك كذلك الحال بالنسبه له اذا الموضوع اكبر منهم فالاجدر ان يتركوه فالشباك الي ما يجيك منه ريح سده واستريح نداء لسلطان ترقياتنا مستحقه
TRAIN_19152,ياخرابي .، يوما ما ان شاء الله  URL  …,Egypt,ياخرابي يوما ما ان شاء اله 
TRAIN_19153,كل سنه وهو طيب وكل سنه وانت ابو قلب طيب يا عمو,Syria,كل سنه وهو طيب وكل سنه وانت ابو قلب طيب ياعمو
TRAIN_19154,لا عفية اضحكي,Iraq,لا عفيه اضحكي
